"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","WASTEMUN","TOT","THND_TONNE","A","1980",10000,"E"
"AUS","WASTEMUN","TOT","THND_TONNE","A","1992",12000,"E"
"AUS","WASTEMUN","TOT","THND_TONNE","A","2000",13200,"E"
"AUS","WASTEMUN","TOT","THND_TONNE","A","2007",12873,
"AUS","WASTEMUN","TOT","THND_TONNE","A","2008",13096.5,
"AUS","WASTEMUN","TOT","THND_TONNE","A","2009",13320,
"AUS","WASTEMUN","TOT","THND_TONNE","A","2010",13534,
"AUS","WASTEMUN","TOT","THND_TONNE","A","2011",13450,
"AUS","WASTEMUN","TOT","THND_TONNE","A","2012",13572.333,
"AUS","WASTEMUN","TOT","THND_TONNE","A","2013",13694.667,
"AUS","WASTEMUN","TOT","THND_TONNE","A","2014",13817,
"AUS","WASTEMUN","TOT","THND_TONNE","A","2015",14003,
"AUS","WASTEMUN","TOT","THND_TONNE","A","2016",13539,
"AUS","WASTEMUN","TOT","THND_TONNE","A","2017",13751,
"AUS","WASTEMUN","TOT","KG_CAP","A","1980",685.476,"E"
"AUS","WASTEMUN","TOT","KG_CAP","A","1992",689.569,"E"
"AUS","WASTEMUN","TOT","KG_CAP","A","2000",695.05,"E"
"AUS","WASTEMUN","TOT","KG_CAP","A","2007",615.452,
"AUS","WASTEMUN","TOT","KG_CAP","A","2008",613.929,
"AUS","WASTEMUN","TOT","KG_CAP","A","2009",612.39,
"AUS","WASTEMUN","TOT","KG_CAP","A","2010",610.887,
"AUS","WASTEMUN","TOT","KG_CAP","A","2011",596.77,
"AUS","WASTEMUN","TOT","KG_CAP","A","2012",592.576,
"AUS","WASTEMUN","TOT","KG_CAP","A","2013",588.894,
"AUS","WASTEMUN","TOT","KG_CAP","A","2014",585.555,
"AUS","WASTEMUN","TOT","KG_CAP","A","2015",585.104,
"AUS","WASTEMUN","TOT","KG_CAP","A","2016",558.017,
"AUS","WASTEMUN","TOT","KG_CAP","A","2017",559.333,
"AUT","WASTEMUN","TOT","THND_TONNE","A","1989",3150,
"AUT","WASTEMUN","TOT","THND_TONNE","A","1990",3204,
"AUT","WASTEMUN","TOT","THND_TONNE","A","1991",3126,
"AUT","WASTEMUN","TOT","THND_TONNE","A","1992",3176,
"AUT","WASTEMUN","TOT","THND_TONNE","A","1993",3341,
"AUT","WASTEMUN","TOT","THND_TONNE","A","1994",3400,
"AUT","WASTEMUN","TOT","THND_TONNE","A","1995",3476,
"AUT","WASTEMUN","TOT","THND_TONNE","A","1996",3845,
"AUT","WASTEMUN","TOT","THND_TONNE","A","1997",3977,
"AUT","WASTEMUN","TOT","THND_TONNE","A","1998",3983,
"AUT","WASTEMUN","TOT","THND_TONNE","A","1999",4171,
"AUT","WASTEMUN","TOT","THND_TONNE","A","2000",4321,
"AUT","WASTEMUN","TOT","THND_TONNE","A","2001",4309,
"AUT","WASTEMUN","TOT","THND_TONNE","A","2002",4589,
"AUT","WASTEMUN","TOT","THND_TONNE","A","2003",4607,
"AUT","WASTEMUN","TOT","THND_TONNE","A","2004",4686.7,
"AUT","WASTEMUN","TOT","THND_TONNE","A","2005",4731.7,
"AUT","WASTEMUN","TOT","THND_TONNE","A","2006",4932.5,
"AUT","WASTEMUN","TOT","THND_TONNE","A","2007",4951.1,
"AUT","WASTEMUN","TOT","THND_TONNE","A","2008",4996.9,
"AUT","WASTEMUN","TOT","THND_TONNE","A","2009",4921,
"AUT","WASTEMUN","TOT","THND_TONNE","A","2010",4700.8,
"AUT","WASTEMUN","TOT","THND_TONNE","A","2011",4806.9,
"AUT","WASTEMUN","TOT","THND_TONNE","A","2012",4883.3,
"AUT","WASTEMUN","TOT","THND_TONNE","A","2013",4905.2,
"AUT","WASTEMUN","TOT","THND_TONNE","A","2014",4832.5,
"AUT","WASTEMUN","TOT","THND_TONNE","A","2015",4836,
"AUT","WASTEMUN","TOT","THND_TONNE","A","2016",4928.4,
"AUT","WASTEMUN","TOT","THND_TONNE","A","2017",5017.6,
"AUT","WASTEMUN","TOT","THND_TONNE","A","2018",5119,
"AUT","WASTEMUN","TOT","KG_CAP","A","1989",409.806,
"AUT","WASTEMUN","TOT","KG_CAP","A","1990",414.814,
"AUT","WASTEMUN","TOT","KG_CAP","A","1991",402.177,
"AUT","WASTEMUN","TOT","KG_CAP","A","1992",405.571,
"AUT","WASTEMUN","TOT","KG_CAP","A","1993",423.335,
"AUT","WASTEMUN","TOT","KG_CAP","A","1994",427.823,
"AUT","WASTEMUN","TOT","KG_CAP","A","1995",435.037,
"AUT","WASTEMUN","TOT","KG_CAP","A","1996",479.554,
"AUT","WASTEMUN","TOT","KG_CAP","A","1997",495.09,
"AUT","WASTEMUN","TOT","KG_CAP","A","1998",495.333,
"AUT","WASTEMUN","TOT","KG_CAP","A","1999",518.065,
"AUT","WASTEMUN","TOT","KG_CAP","A","2000",535.488,
"AUT","WASTEMUN","TOT","KG_CAP","A","2001",532.123,
"AUT","WASTEMUN","TOT","KG_CAP","A","2002",564.146,
"AUT","WASTEMUN","TOT","KG_CAP","A","2003",563.489,
"AUT","WASTEMUN","TOT","KG_CAP","A","2004",570.38,
"AUT","WASTEMUN","TOT","KG_CAP","A","2005",573.286,
"AUT","WASTEMUN","TOT","KG_CAP","A","2006",595.328,
"AUT","WASTEMUN","TOT","KG_CAP","A","2007",595.532,
"AUT","WASTEMUN","TOT","KG_CAP","A","2008",599.039,
"AUT","WASTEMUN","TOT","KG_CAP","A","2009",587.746,
"AUT","WASTEMUN","TOT","KG_CAP","A","2010",558.957,
"AUT","WASTEMUN","TOT","KG_CAP","A","2011",568.628,
"AUT","WASTEMUN","TOT","KG_CAP","A","2012",574.355,
"AUT","WASTEMUN","TOT","KG_CAP","A","2013",573.293,
"AUT","WASTEMUN","TOT","KG_CAP","A","2014",560.926,
"AUT","WASTEMUN","TOT","KG_CAP","A","2015",557.229,
"AUT","WASTEMUN","TOT","KG_CAP","A","2016",563.42,
"AUT","WASTEMUN","TOT","KG_CAP","A","2017",568.895,
"AUT","WASTEMUN","TOT","KG_CAP","A","2018",575.726,
"BEL","WASTEMUN","TOT","THND_TONNE","A","1980",2763,
"BEL","WASTEMUN","TOT","THND_TONNE","A","1985",3055.2,"E"
"BEL","WASTEMUN","TOT","THND_TONNE","A","1990",3436,
"BEL","WASTEMUN","TOT","THND_TONNE","A","1995",4613,
"BEL","WASTEMUN","TOT","THND_TONNE","A","1996",4567,
"BEL","WASTEMUN","TOT","THND_TONNE","A","1997",4650,
"BEL","WASTEMUN","TOT","THND_TONNE","A","1998",4603,
"BEL","WASTEMUN","TOT","THND_TONNE","A","1999",4702,
"BEL","WASTEMUN","TOT","THND_TONNE","A","2000",4830,
"BEL","WASTEMUN","TOT","THND_TONNE","A","2001",4802,
"BEL","WASTEMUN","TOT","THND_TONNE","A","2002",4981,
"BEL","WASTEMUN","TOT","THND_TONNE","A","2003",4824,
"BEL","WASTEMUN","TOT","THND_TONNE","A","2004",5059,
"BEL","WASTEMUN","TOT","THND_TONNE","A","2005",5052,
"BEL","WASTEMUN","TOT","THND_TONNE","A","2006",5115,
"BEL","WASTEMUN","TOT","THND_TONNE","A","2007",5243,
"BEL","WASTEMUN","TOT","THND_TONNE","A","2008",5140.7,
"BEL","WASTEMUN","TOT","THND_TONNE","A","2009",5042.39,
"BEL","WASTEMUN","TOT","THND_TONNE","A","2010",4971.96,
"BEL","WASTEMUN","TOT","THND_TONNE","A","2011",5022.78,
"BEL","WASTEMUN","TOT","THND_TONNE","A","2012",4944.26,
"BEL","WASTEMUN","TOT","THND_TONNE","A","2013",4867.07,
"BEL","WASTEMUN","TOT","THND_TONNE","A","2014",4762,
"BEL","WASTEMUN","TOT","THND_TONNE","A","2015",4642.62,
"BEL","WASTEMUN","TOT","THND_TONNE","A","2016",4745.78,
"BEL","WASTEMUN","TOT","THND_TONNE","A","2017",4671.87,
"BEL","WASTEMUN","TOT","THND_TONNE","A","2018",4698,
"BEL","WASTEMUN","TOT","KG_CAP","A","1980",279.968,
"BEL","WASTEMUN","TOT","KG_CAP","A","1985",308.09,"E"
"BEL","WASTEMUN","TOT","KG_CAP","A","1990",343.375,
"BEL","WASTEMUN","TOT","KG_CAP","A","1995",452.886,
"BEL","WASTEMUN","TOT","KG_CAP","A","1996",447.387,
"BEL","WASTEMUN","TOT","KG_CAP","A","1997",454.867,
"BEL","WASTEMUN","TOT","KG_CAP","A","1998",449.644,
"BEL","WASTEMUN","TOT","KG_CAP","A","1999",458.467,
"BEL","WASTEMUN","TOT","KG_CAP","A","2000",469.802,
"BEL","WASTEMUN","TOT","KG_CAP","A","2001",465.34,
"BEL","WASTEMUN","TOT","KG_CAP","A","2002",480.587,
"BEL","WASTEMUN","TOT","KG_CAP","A","2003",463.004,
"BEL","WASTEMUN","TOT","KG_CAP","A","2004",482.693,
"BEL","WASTEMUN","TOT","KG_CAP","A","2005",479.041,
"BEL","WASTEMUN","TOT","KG_CAP","A","2006",481.646,
"BEL","WASTEMUN","TOT","KG_CAP","A","2007",490.104,
"BEL","WASTEMUN","TOT","KG_CAP","A","2008",476.929,
"BEL","WASTEMUN","TOT","KG_CAP","A","2009",464.311,
"BEL","WASTEMUN","TOT","KG_CAP","A","2010",454.528,
"BEL","WASTEMUN","TOT","KG_CAP","A","2011",456.042,
"BEL","WASTEMUN","TOT","KG_CAP","A","2012",446.017,
"BEL","WASTEMUN","TOT","KG_CAP","A","2013",436.352,
"BEL","WASTEMUN","TOT","KG_CAP","A","2014",424.374,
"BEL","WASTEMUN","TOT","KG_CAP","A","2015",411.29,
"BEL","WASTEMUN","TOT","KG_CAP","A","2016",417.968,
"BEL","WASTEMUN","TOT","KG_CAP","A","2017",409.104,
"BEL","WASTEMUN","TOT","KG_CAP","A","2018",409.156,
"CZE","WASTEMUN","TOT","THND_TONNE","A","1994",2489.8,"E"
"CZE","WASTEMUN","TOT","THND_TONNE","A","1995",3120,
"CZE","WASTEMUN","TOT","THND_TONNE","A","1996",3200,
"CZE","WASTEMUN","TOT","THND_TONNE","A","1997",3280,
"CZE","WASTEMUN","TOT","THND_TONNE","A","1998",3017,
"CZE","WASTEMUN","TOT","THND_TONNE","A","1999",3365,
"CZE","WASTEMUN","TOT","THND_TONNE","A","2000",3434,
"CZE","WASTEMUN","TOT","THND_TONNE","A","2001",2798,"B"
"CZE","WASTEMUN","TOT","THND_TONNE","A","2002",2845,
"CZE","WASTEMUN","TOT","THND_TONNE","A","2003",2857,
"CZE","WASTEMUN","TOT","THND_TONNE","A","2004",2841,"B"
"CZE","WASTEMUN","TOT","THND_TONNE","A","2005",2954,
"CZE","WASTEMUN","TOT","THND_TONNE","A","2006",3039,
"CZE","WASTEMUN","TOT","THND_TONNE","A","2007",3025,
"CZE","WASTEMUN","TOT","THND_TONNE","A","2008",3176,
"CZE","WASTEMUN","TOT","THND_TONNE","A","2009",3310,
"CZE","WASTEMUN","TOT","THND_TONNE","A","2010",3334,
"CZE","WASTEMUN","TOT","THND_TONNE","A","2011",3358,
"CZE","WASTEMUN","TOT","THND_TONNE","A","2012",3233,
"CZE","WASTEMUN","TOT","THND_TONNE","A","2013",3228.23,
"CZE","WASTEMUN","TOT","THND_TONNE","A","2014",3260.58,
"CZE","WASTEMUN","TOT","THND_TONNE","A","2015",3337.34,
"CZE","WASTEMUN","TOT","THND_TONNE","A","2016",3579.61,
"CZE","WASTEMUN","TOT","THND_TONNE","A","2017",3642.96,
"CZE","WASTEMUN","TOT","THND_TONNE","A","2018",3732.22,
"CZE","WASTEMUN","TOT","KG_CAP","A","1994",240.306,"E"
"CZE","WASTEMUN","TOT","KG_CAP","A","1995",301.211,
"CZE","WASTEMUN","TOT","KG_CAP","A","1996",309.17,
"CZE","WASTEMUN","TOT","KG_CAP","A","1997",317.266,
"CZE","WASTEMUN","TOT","KG_CAP","A","1998",292.253,
"CZE","WASTEMUN","TOT","KG_CAP","A","1999",326.496,
"CZE","WASTEMUN","TOT","KG_CAP","A","2000",333.742,
"CZE","WASTEMUN","TOT","KG_CAP","A","2001",272.417,"B"
"CZE","WASTEMUN","TOT","KG_CAP","A","2002",277.5,
"CZE","WASTEMUN","TOT","KG_CAP","A","2003",279.027,
"CZE","WASTEMUN","TOT","KG_CAP","A","2004",277.457,"B"
"CZE","WASTEMUN","TOT","KG_CAP","A","2005",287.966,
"CZE","WASTEMUN","TOT","KG_CAP","A","2006",295.088,
"CZE","WASTEMUN","TOT","KG_CAP","A","2007",292.058,
"CZE","WASTEMUN","TOT","KG_CAP","A","2008",304.645,
"CZE","WASTEMUN","TOT","KG_CAP","A","2009",315.594,
"CZE","WASTEMUN","TOT","KG_CAP","A","2010",316.423,
"CZE","WASTEMUN","TOT","KG_CAP","A","2011",317.796,
"CZE","WASTEMUN","TOT","KG_CAP","A","2012",305.539,
"CZE","WASTEMUN","TOT","KG_CAP","A","2013",304.937,
"CZE","WASTEMUN","TOT","KG_CAP","A","2014",307.86,
"CZE","WASTEMUN","TOT","KG_CAP","A","2015",314.802,
"CZE","WASTEMUN","TOT","KG_CAP","A","2016",337.099,
"CZE","WASTEMUN","TOT","KG_CAP","A","2017",342.35,
"CZE","WASTEMUN","TOT","KG_CAP","A","2018",349.928,
"DNK","WASTEMUN","TOT","THND_TONNE","A","1980",2046,
"DNK","WASTEMUN","TOT","THND_TONNE","A","1985",2430,
"DNK","WASTEMUN","TOT","THND_TONNE","A","1994",2802.6,
"DNK","WASTEMUN","TOT","THND_TONNE","A","1995",2725,
"DNK","WASTEMUN","TOT","THND_TONNE","A","1996",3253,"B"
"DNK","WASTEMUN","TOT","THND_TONNE","A","1997",3104,
"DNK","WASTEMUN","TOT","THND_TONNE","A","1998",3141,
"DNK","WASTEMUN","TOT","THND_TONNE","A","1999",3329,
"DNK","WASTEMUN","TOT","THND_TONNE","A","2000",3546,
"DNK","WASTEMUN","TOT","THND_TONNE","A","2001",3519,
"DNK","WASTEMUN","TOT","THND_TONNE","A","2002",3568,
"DNK","WASTEMUN","TOT","THND_TONNE","A","2003",3618,
"DNK","WASTEMUN","TOT","THND_TONNE","A","2004",3757,
"DNK","WASTEMUN","TOT","THND_TONNE","A","2005",3990,
"DNK","WASTEMUN","TOT","THND_TONNE","A","2006",4021,
"DNK","WASTEMUN","TOT","THND_TONNE","A","2007",4313,
"DNK","WASTEMUN","TOT","THND_TONNE","A","2008",4560,
"DNK","WASTEMUN","TOT","THND_TONNE","A","2009",4206,
"DNK","WASTEMUN","TOT","THND_TONNE","A","2011",4620,"B"
"DNK","WASTEMUN","TOT","THND_TONNE","A","2012",4350,
"DNK","WASTEMUN","TOT","THND_TONNE","A","2013",4366,
"DNK","WASTEMUN","TOT","THND_TONNE","A","2014",4361,
"DNK","WASTEMUN","TOT","THND_TONNE","A","2015",4440,
"DNK","WASTEMUN","TOT","THND_TONNE","A","2016",4481,
"DNK","WASTEMUN","TOT","THND_TONNE","A","2017",4509,
"DNK","WASTEMUN","TOT","THND_TONNE","A","2018",4436,
"DNK","WASTEMUN","TOT","KG_CAP","A","1980",399.302,
"DNK","WASTEMUN","TOT","KG_CAP","A","1985",475.144,
"DNK","WASTEMUN","TOT","KG_CAP","A","1994",537.789,
"DNK","WASTEMUN","TOT","KG_CAP","A","1995",520.763,
"DNK","WASTEMUN","TOT","KG_CAP","A","1996",619.046,"B"
"DNK","WASTEMUN","TOT","KG_CAP","A","1997",588.134,
"DNK","WASTEMUN","TOT","KG_CAP","A","1998",592.599,
"DNK","WASTEMUN","TOT","KG_CAP","A","1999",625.543,
"DNK","WASTEMUN","TOT","KG_CAP","A","2000",663.897,
"DNK","WASTEMUN","TOT","KG_CAP","A","2001",656.767,
"DNK","WASTEMUN","TOT","KG_CAP","A","2002",664.086,
"DNK","WASTEMUN","TOT","KG_CAP","A","2003",671.621,
"DNK","WASTEMUN","TOT","KG_CAP","A","2004",695.385,
"DNK","WASTEMUN","TOT","KG_CAP","A","2005",735.931,
"DNK","WASTEMUN","TOT","KG_CAP","A","2006",738.573,
"DNK","WASTEMUN","TOT","KG_CAP","A","2007",788.494,
"DNK","WASTEMUN","TOT","KG_CAP","A","2008",829.433,
"DNK","WASTEMUN","TOT","KG_CAP","A","2009",761.076,
"DNK","WASTEMUN","TOT","KG_CAP","A","2011",827.515,"B"
"DNK","WASTEMUN","TOT","KG_CAP","A","2012",775.276,
"DNK","WASTEMUN","TOT","KG_CAP","A","2013",774.368,
"DNK","WASTEMUN","TOT","KG_CAP","A","2014",769.924,
"DNK","WASTEMUN","TOT","KG_CAP","A","2015",780.495,
"DNK","WASTEMUN","TOT","KG_CAP","A","2016",784.578,
"DNK","WASTEMUN","TOT","KG_CAP","A","2017",786.599,
"DNK","WASTEMUN","TOT","KG_CAP","A","2018",771.193,
"FIN","WASTEMUN","TOT","THND_TONNE","A","1994",2100,
"FIN","WASTEMUN","TOT","THND_TONNE","A","1995",2108.6,
"FIN","WASTEMUN","TOT","THND_TONNE","A","1996",2100,
"FIN","WASTEMUN","TOT","THND_TONNE","A","1997",2300,
"FIN","WASTEMUN","TOT","THND_TONNE","A","1998",2400,
"FIN","WASTEMUN","TOT","THND_TONNE","A","1999",2500,
"FIN","WASTEMUN","TOT","THND_TONNE","A","2000",2600,
"FIN","WASTEMUN","TOT","THND_TONNE","A","2001",2412,
"FIN","WASTEMUN","TOT","THND_TONNE","A","2002",2384.4,
"FIN","WASTEMUN","TOT","THND_TONNE","A","2003",2427.9,
"FIN","WASTEMUN","TOT","THND_TONNE","A","2004",2453.4,
"FIN","WASTEMUN","TOT","THND_TONNE","A","2005",2505.8,
"FIN","WASTEMUN","TOT","THND_TONNE","A","2006",2600.1,
"FIN","WASTEMUN","TOT","THND_TONNE","A","2007",2674.9,
"FIN","WASTEMUN","TOT","THND_TONNE","A","2008",2768,
"FIN","WASTEMUN","TOT","THND_TONNE","A","2009",2562,
"FIN","WASTEMUN","TOT","THND_TONNE","A","2010",2519,
"FIN","WASTEMUN","TOT","THND_TONNE","A","2011",2719,
"FIN","WASTEMUN","TOT","THND_TONNE","A","2012",2738,
"FIN","WASTEMUN","TOT","THND_TONNE","A","2013",2681.55,
"FIN","WASTEMUN","TOT","THND_TONNE","A","2014",2629.88,
"FIN","WASTEMUN","TOT","THND_TONNE","A","2015",2738.28,
"FIN","WASTEMUN","TOT","THND_TONNE","A","2016",2767.93,
"FIN","WASTEMUN","TOT","THND_TONNE","A","2017",2811.59,
"FIN","WASTEMUN","TOT","THND_TONNE","A","2018",3041.08,
"FIN","WASTEMUN","TOT","KG_CAP","A","1994",411.999,
"FIN","WASTEMUN","TOT","KG_CAP","A","1995",411.916,
"FIN","WASTEMUN","TOT","KG_CAP","A","1996",408.801,
"FIN","WASTEMUN","TOT","KG_CAP","A","1997",446.451,
"FIN","WASTEMUN","TOT","KG_CAP","A","1998",464.734,
"FIN","WASTEMUN","TOT","KG_CAP","A","1999",483.005,
"FIN","WASTEMUN","TOT","KG_CAP","A","2000",501.161,
"FIN","WASTEMUN","TOT","KG_CAP","A","2001",463.804,
"FIN","WASTEMUN","TOT","KG_CAP","A","2002",457.363,
"FIN","WASTEMUN","TOT","KG_CAP","A","2003",464.484,
"FIN","WASTEMUN","TOT","KG_CAP","A","2004",468.012,
"FIN","WASTEMUN","TOT","KG_CAP","A","2005",476.485,
"FIN","WASTEMUN","TOT","KG_CAP","A","2006",492.677,
"FIN","WASTEMUN","TOT","KG_CAP","A","2007",504.914,
"FIN","WASTEMUN","TOT","KG_CAP","A","2008",520.355,
"FIN","WASTEMUN","TOT","KG_CAP","A","2009",479.572,
"FIN","WASTEMUN","TOT","KG_CAP","A","2010",469.456,
"FIN","WASTEMUN","TOT","KG_CAP","A","2011",504.449,
"FIN","WASTEMUN","TOT","KG_CAP","A","2012",505.654,
"FIN","WASTEMUN","TOT","KG_CAP","A","2013",493.024,
"FIN","WASTEMUN","TOT","KG_CAP","A","2014",481.539,
"FIN","WASTEMUN","TOT","KG_CAP","A","2015",499.584,
"FIN","WASTEMUN","TOT","KG_CAP","A","2016",503.469,
"FIN","WASTEMUN","TOT","KG_CAP","A","2017",510.143,
"FIN","WASTEMUN","TOT","KG_CAP","A","2018",550.663,
"FRA","WASTEMUN","TOT","THND_TONNE","A","1989",26220,
"FRA","WASTEMUN","TOT","THND_TONNE","A","1992",27000,
"FRA","WASTEMUN","TOT","THND_TONNE","A","1993",27757,
"FRA","WASTEMUN","TOT","THND_TONNE","A","1995",28253,
"FRA","WASTEMUN","TOT","THND_TONNE","A","1996",28950,
"FRA","WASTEMUN","TOT","THND_TONNE","A","1997",29677,
"FRA","WASTEMUN","TOT","THND_TONNE","A","1998",30449,
"FRA","WASTEMUN","TOT","THND_TONNE","A","1999",30612,
"FRA","WASTEMUN","TOT","THND_TONNE","A","2000",31232,
"FRA","WASTEMUN","TOT","THND_TONNE","A","2001",32198,
"FRA","WASTEMUN","TOT","THND_TONNE","A","2002",32684,
"FRA","WASTEMUN","TOT","THND_TONNE","A","2003",31400,
"FRA","WASTEMUN","TOT","THND_TONNE","A","2004",32444,
"FRA","WASTEMUN","TOT","THND_TONNE","A","2005",33366,
"FRA","WASTEMUN","TOT","THND_TONNE","A","2006",33990,
"FRA","WASTEMUN","TOT","THND_TONNE","A","2007",34577,
"FRA","WASTEMUN","TOT","THND_TONNE","A","2008",34501,"E"
"FRA","WASTEMUN","TOT","THND_TONNE","A","2009",34426,
"FRA","WASTEMUN","TOT","THND_TONNE","A","2010",34609,"E"
"FRA","WASTEMUN","TOT","THND_TONNE","A","2011",34790,
"FRA","WASTEMUN","TOT","THND_TONNE","A","2012",34484,"E"
"FRA","WASTEMUN","TOT","THND_TONNE","A","2013",34176,
"FRA","WASTEMUN","TOT","THND_TONNE","A","2014",34260,"E"
"FRA","WASTEMUN","TOT","THND_TONNE","A","2015",34344,
"FRA","WASTEMUN","TOT","THND_TONNE","A","2016",34766,"E"
"FRA","WASTEMUN","TOT","THND_TONNE","A","2017",35188,
"FRA","WASTEMUN","TOT","THND_TONNE","A","2018",35272,"E"
"FRA","WASTEMUN","TOT","KG_CAP","A","1989",453.361,
"FRA","WASTEMUN","TOT","KG_CAP","A","1992",460.602,
"FRA","WASTEMUN","TOT","KG_CAP","A","1993",471.542,
"FRA","WASTEMUN","TOT","KG_CAP","A","1995",476.107,
"FRA","WASTEMUN","TOT","KG_CAP","A","1996",485.939,
"FRA","WASTEMUN","TOT","KG_CAP","A","1997",496.201,
"FRA","WASTEMUN","TOT","KG_CAP","A","1998",506.998,
"FRA","WASTEMUN","TOT","KG_CAP","A","1999",507.305,
"FRA","WASTEMUN","TOT","KG_CAP","A","2000",514.721,
"FRA","WASTEMUN","TOT","KG_CAP","A","2001",527.221,
"FRA","WASTEMUN","TOT","KG_CAP","A","2002",531.325,
"FRA","WASTEMUN","TOT","KG_CAP","A","2003",506.57,
"FRA","WASTEMUN","TOT","KG_CAP","A","2004",519.483,
"FRA","WASTEMUN","TOT","KG_CAP","A","2005",530.185,
"FRA","WASTEMUN","TOT","KG_CAP","A","2006",536.483,"E"
"FRA","WASTEMUN","TOT","KG_CAP","A","2007",542.934,
"FRA","WASTEMUN","TOT","KG_CAP","A","2008",538.724,"E"
"FRA","WASTEMUN","TOT","KG_CAP","A","2009",534.68,
"FRA","WASTEMUN","TOT","KG_CAP","A","2010",534.627,"E"
"FRA","WASTEMUN","TOT","KG_CAP","A","2011",534.52,
"FRA","WASTEMUN","TOT","KG_CAP","A","2012",527.034,"E"
"FRA","WASTEMUN","TOT","KG_CAP","A","2013",519.656,
"FRA","WASTEMUN","TOT","KG_CAP","A","2014",518.479,"E"
"FRA","WASTEMUN","TOT","KG_CAP","A","2015",517.647,
"FRA","WASTEMUN","TOT","KG_CAP","A","2016",522.265,"E"
"FRA","WASTEMUN","TOT","KG_CAP","A","2017",527.193,
"FRA","WASTEMUN","TOT","KG_CAP","A","2018",527.259,"E"
"DEU","WASTEMUN","TOT","THND_TONNE","A","1990",49857,"E"
"DEU","WASTEMUN","TOT","THND_TONNE","A","1995",50893.9,"E"
"DEU","WASTEMUN","TOT","THND_TONNE","A","1996",52544,"E"
"DEU","WASTEMUN","TOT","THND_TONNE","A","1997",53966,"E"
"DEU","WASTEMUN","TOT","THND_TONNE","A","1998",53058,"E"
"DEU","WASTEMUN","TOT","THND_TONNE","A","1999",52373,"E"
"DEU","WASTEMUN","TOT","THND_TONNE","A","2000",52810,"E"
"DEU","WASTEMUN","TOT","THND_TONNE","A","2001",52075,"E"
"DEU","WASTEMUN","TOT","THND_TONNE","A","2002",52772,
"DEU","WASTEMUN","TOT","THND_TONNE","A","2003",49622,
"DEU","WASTEMUN","TOT","THND_TONNE","A","2004",48434,
"DEU","WASTEMUN","TOT","THND_TONNE","A","2005",46555,
"DEU","WASTEMUN","TOT","THND_TONNE","A","2006",46426,
"DEU","WASTEMUN","TOT","THND_TONNE","A","2007",47887,
"DEU","WASTEMUN","TOT","THND_TONNE","A","2008",48367,
"DEU","WASTEMUN","TOT","THND_TONNE","A","2009",48466,
"DEU","WASTEMUN","TOT","THND_TONNE","A","2010",49237,
"DEU","WASTEMUN","TOT","THND_TONNE","A","2011",50237,
"DEU","WASTEMUN","TOT","THND_TONNE","A","2012",49759,
"DEU","WASTEMUN","TOT","THND_TONNE","A","2013",49570,
"DEU","WASTEMUN","TOT","THND_TONNE","A","2014",51102,
"DEU","WASTEMUN","TOT","THND_TONNE","A","2015",51625,
"DEU","WASTEMUN","TOT","THND_TONNE","A","2016",52133,
"DEU","WASTEMUN","TOT","THND_TONNE","A","2017",51790,
"DEU","WASTEMUN","TOT","THND_TONNE","A","2018",51013,"E"
"DEU","WASTEMUN","TOT","KG_CAP","A","1990",630.67,"E"
"DEU","WASTEMUN","TOT","KG_CAP","A","1995",627.246,"E"
"DEU","WASTEMUN","TOT","KG_CAP","A","1996",646.11,"E"
"DEU","WASTEMUN","TOT","KG_CAP","A","1997",662.979,"E"
"DEU","WASTEMUN","TOT","KG_CAP","A","1998",651.797,"E"
"DEU","WASTEMUN","TOT","KG_CAP","A","1999",643.483,"E"
"DEU","WASTEMUN","TOT","KG_CAP","A","2000",648.764,"E"
"DEU","WASTEMUN","TOT","KG_CAP","A","2001",639.319,"E"
"DEU","WASTEMUN","TOT","KG_CAP","A","2002",647.23,
"DEU","WASTEMUN","TOT","KG_CAP","A","2003",608.006,
"DEU","WASTEMUN","TOT","KG_CAP","A","2004",593.216,
"DEU","WASTEMUN","TOT","KG_CAP","A","2005",570.508,
"DEU","WASTEMUN","TOT","KG_CAP","A","2006",569.838,
"DEU","WASTEMUN","TOT","KG_CAP","A","2007",589.177,
"DEU","WASTEMUN","TOT","KG_CAP","A","2008",596.639,
"DEU","WASTEMUN","TOT","KG_CAP","A","2009",599.086,
"DEU","WASTEMUN","TOT","KG_CAP","A","2010",609.165,
"DEU","WASTEMUN","TOT","KG_CAP","A","2011",621.317,
"DEU","WASTEMUN","TOT","KG_CAP","A","2012",614.516,
"DEU","WASTEMUN","TOT","KG_CAP","A","2013",610.661,
"DEU","WASTEMUN","TOT","KG_CAP","A","2014",627.4,
"DEU","WASTEMUN","TOT","KG_CAP","A","2015",631.21,
"DEU","WASTEMUN","TOT","KG_CAP","A","2016",634.27,
"DEU","WASTEMUN","TOT","KG_CAP","A","2017",626.555,
"DEU","WASTEMUN","TOT","KG_CAP","A","2018",613.694,"E"
"GRC","WASTEMUN","TOT","THND_TONNE","A","1980",2500,
"GRC","WASTEMUN","TOT","THND_TONNE","A","1985",3000,
"GRC","WASTEMUN","TOT","THND_TONNE","A","1989",3147,
"GRC","WASTEMUN","TOT","THND_TONNE","A","1990",3000,
"GRC","WASTEMUN","TOT","THND_TONNE","A","1992",3200,
